,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
DMS 454,-0.012524797,6.082639,3.4453824,11.605414,-9.909201,3.3727176,7.9066415,8.720578,3.312756,-12.322703,4.267078,8.935804,5.608344,6.354784,2.6797097,10.979696
MOLT-16,-4.8227296,-14.870522,3.767152,5.304278,-5.174766,-17.13244,-12.351244,17.686018,-2.7988892,0.8329923,-2.998753,1.5760078,-10.494775,19.401268,-11.366023,27.944237
SNU-1,0.45312712,0.76831347,0.5608864,1.4952784,-0.93242633,1.003258,0.7604231,0.42999798,0.13146967,-0.9095786,0.824933,1.0431241,1.477285,0.44572508,0.5085666,0.6805283
SK-MEL-24,-2.7282763,-3.7351785,3.2003126,2.158907,3.124456,-0.82433426,2.9274955,1.6589377,-1.8425543,4.3318677,0.0033008382,6.0523477,-3.3218164,-6.3995256,-1.777992,0.40670338
OUMS-27,-1.5158088,-2.0778966,4.2407603,2.4211051,5.5093484,0.58981264,4.6799793,2.2462497,-2.2587225,4.6018705,-1.3901194,8.785965,-5.077552,-9.059247,-0.1626637,-0.035029966
JURL-MK1,-1.2298448,-6.229994,1.1312832,1.9311494,-2.189313,-5.034072,-4.8454146,5.7579303,-1.7105737,-1.617485,-0.3063731,-0.56625843,-2.8830125,8.264576,-3.6581652,10.793957
Hs 839.T,-1.9052371,-2.33796,4.1202154,2.1792073,7.4629664,2.1414676,6.1435475,0.6657846,-3.7740908,3.8830018,-0.89175445,9.347338,-6.4894476,-11.21502,-0.15697062,-1.7073821
DMS 53,-0.13498199,4.6235323,1.1795202,6.95625,-6.0429263,2.97997,4.813521,4.7434735,1.4379493,-8.19992,3.1612277,4.14644,3.6867638,4.4746814,1.7882205,6.066585
MES-SA,0.74600285,-0.08916558,1.4587024,1.3354936,-0.2541399,0.16564906,0.75130403,0.7485299,0.6520421,0.29141873,0.1888648,2.3440125,0.78816223,-0.07785085,0.26181108,1.2218274
LS180,-1.619379,4.7348237,-0.5917619,3.4862719,-4.6086793,0.9611188,-0.4162018,4.508369,0.6608032,-5.3066907,2.1993318,-1.2389454,0.8915255,5.249504,-0.1748178,4.6306353
BC-3C,-1.1537337,-0.77987856,1.478577,-0.5565463,2.3632462,0.23856857,2.2326381,-1.1376058,-0.5792265,0.41989258,0.21104524,0.6955822,-2.496015,-2.6531065,0.41266006,0.013249781
NALM-6,-3.3223166,-12.636891,3.5807524,5.3424497,-5.1554074,-13.224326,-9.803804,16.175941,-2.2964194,-1.1152009,0.11529943,1.9505504,-7.6762733,17.376465,-9.695728,23.546505
SUP-B15,-4.1989317,-13.468918,2.8952694,4.601995,-4.473062,-13.67381,-10.816068,15.434133,-2.7081819,-0.13118385,-0.74403095,0.93210363,-8.88883,17.047478,-10.287829,23.330297
TF-1,-2.268682,-8.191194,0.89878917,1.4423859,-2.5304844,-7.1550856,-7.15499,6.5011616,-2.3269024,-0.9346449,-1.2330059,-1.939758,-4.1811867,10.052609,-5.111317,13.3060465
U-178MG,-1.9196732,-2.4353728,4.0669856,2.107468,5.946462,0.21925423,4.434305,1.8363684,-2.2146373,4.635844,-1.2793639,8.115383,-5.246738,-8.919119,-0.53575784,0.06258987
MDA-MB-453,-0.3637265,3.1670258,-0.5376177,2.1640754,-2.7365825,-1.2643495,-2.1480675,2.9139097,1.2714181,-2.76565,2.075232,-0.7755767,1.1064221,6.0487413,-0.47906196,3.5216215
NCI-H1355,-1.1599653,0.25786358,0.93980914,0.21956646,1.9542505,1.323126,2.2583692,-1.7318679,-0.098766685,-0.81852204,0.4622457,0.106371805,-1.5544605,-2.0166886,0.14969252,-0.98748225
Hs 675.T,-2.4639292,-2.170888,4.023665,2.427152,6.696743,1.0057386,5.367993,1.457009,-2.3481226,4.540521,-1.7926978,9.081737,-6.390161,-10.434932,-0.10097479,-0.101280406
COLO 320,1.3857429,0.5910644,2.2703805,4.10745,-3.0656397,1.5874044,2.4424953,3.5428479,-0.091275126,-4.591362,2.4139953,3.3576305,2.3343093,2.9162102,0.61913884,4.4578753
FTC-133,-1.4759667,-1.4723488,2.8244262,1.6901174,3.8262663,0.40280643,3.9081194,0.6127334,-0.95716196,2.9735174,-0.943609,5.5768743,-3.496986,-6.221311,-0.12568551,0.03622837
DB,-3.933793,-10.865324,2.9652193,5.9205227,-5.5412755,-11.985245,-7.7704973,14.454042,-2.0299368,-2.1874084,-0.18895245,2.36454,-6.845436,15.677809,-8.89156,21.83666
COLO 679,-1.0373441,-2.9151545,1.8807715,1.5466558,0.62771004,-0.2744938,1.071548,1.1341344,-1.3341354,2.8555334,0.59434426,3.522127,-0.78494406,-3.4018865,-1.0516744,0.23422869
SU-DHL-6,-5.4228554,-13.341084,2.3952653,5.052464,-4.7975564,-13.725774,-9.590131,14.879245,-4.2059145,-1.4675646,-0.3787921,0.6722694,-9.613284,17.853233,-10.946009,23.049341
GR-M,-1.7069528,-0.4808507,1.8499867,1.2814142,2.471733,-0.5920217,2.2423587,1.3926258,-0.24383336,2.3014536,-0.9374639,3.305358,-3.048959,-3.7958462,-0.40641612,0.8653146
TOV-21G,-1.51586,0.8135261,1.1907436,2.6827633,0.56190366,2.7435427,4.638041,-1.4113761,0.7860854,-2.2017817,0.031585045,2.4793987,-1.9436946,-2.685997,0.85458046,0.7083811
HLF-a,-2.1968617,-2.2402594,4.247753,2.5898488,7.177145,1.3758296,5.5632153,1.4240749,-2.5952609,4.5210085,-1.4770361,9.719021,-6.3477273,-11.250712,-0.13984126,-0.60808104
HMC-1-8,0.23867078,-0.11831431,1.2111411,0.97005534,0.2417813,-0.16884464,0.6543992,0.7591135,0.43505037,0.7396113,-0.1542915,1.8704095,0.035202265,-0.9042875,0.0931065,0.7030623
SK-OV-3,-1.4732767,0.6371432,1.9196725,1.9883051,1.676199,0.9444531,3.41584,-0.69270444,1.3836784,-0.7708581,-0.45374274,2.586772,-1.9658687,-2.9955971,0.53159064,0.9444831
KE-97,-5.42413,-11.531681,0.89487165,2.914226,-2.316971,-10.296161,-7.801303,10.195813,-5.2619534,-0.9145296,0.3473245,-1.024874,-9.097487,13.233874,-9.22072,16.754622
SNU-283,-1.5131023,5.778355,-1.0905577,4.154466,-5.842634,1.8827053,-0.02394618,4.782034,0.21635333,-7.5690193,3.3419905,-1.640632,1.7422352,6.924874,-0.10724135,5.1282325
HT-1376,-1.2720045,0.90763336,0.55508816,-0.99344003,1.4237872,-0.60715306,-0.1816739,-0.33880046,0.16727872,-1.5773422,1.8865169,-2.3029072,-1.330008,1.102337,-0.38717875,0.79018444
HT115,-1.8281832,5.00783,-1.0989684,2.9466004,-4.0677075,1.8331269,-0.14980227,3.6813695,0.34427217,-6.1645727,2.516027,-2.2033863,0.48115396,4.9672823,-0.02219024,3.6317418
NUGC-2,-1.7510593,0.27402878,1.1263028,-1.239216,2.5557303,-0.18299817,1.319797,-0.7864802,-0.70354617,-0.80113083,1.4857904,-1.2408007,-2.8287146,-1.0588655,0.013500904,0.51253957
SNU-8,-1.9372491,-0.050636426,1.154177,-0.11111005,2.4457102,0.13769972,1.610412,-0.60143745,-0.16177022,-0.78330475,0.835027,-0.72704613,-3.0188763,-1.7409506,-0.34249339,0.4693018
Hs 819.T,-2.3431625,-2.5106423,4.185173,2.163714,8.371142,2.6809509,6.930987,0.09199943,-4.3052816,3.829546,-0.88061166,9.712556,-7.271787,-12.28883,-0.09654247,-2.1469312
EFO-27,-1.2364672,0.04740654,1.1554941,0.08967379,2.1371357,0.73123705,2.1494892,-1.0675104,-0.048827533,-0.48214847,0.5240351,0.4589051,-2.430562,-2.2340293,-0.03578924,-0.15668769
JHOM-2B,-1.5798689,6.126476,-0.96137804,3.1212282,-4.24934,1.7965418,0.0138928015,4.126737,0.74318165,-6.861111,2.8931494,-1.7257192,1.0167305,5.530946,0.30563724,3.8250782
DND-41,-3.4128337,-13.68095,4.3167634,5.341072,-5.748963,-16.68184,-11.691869,17.94796,-1.7765608,0.75695556,-2.545938,2.5855854,-8.812313,19.36621,-10.451604,27.314413
COLO 201,-1.4799566,3.1030293,0.41419554,2.5845697,-3.1021914,-1.7274368,-1.2135901,4.9130974,1.6318945,-2.818891,0.77457505,-0.070436455,-0.45369154,4.5829167,-0.7068888,5.4004936
Hs 742.T,-2.0592525,-2.2726314,4.344812,2.5215747,7.4505715,1.7803862,6.3007216,1.0925145,-3.123104,4.3101406,-1.2571802,9.94108,-6.4645567,-11.549603,-0.030552503,-1.0045488
NCI-H1694,2.1381147,2.9545963,5.6793084,10.5296135,-6.946731,2.7490036,8.465434,8.305307,2.1408234,-9.557255,4.422656,12.186213,4.4031944,4.0172896,2.4660494,10.353552
GB-1,-0.4949474,-1.0745667,3.0585427,1.7014672,3.3279073,0.6966418,3.7575326,1.5844384,-1.0093493,2.4602807,-0.6957611,5.591583,-2.9732587,-5.8160706,-0.069499366,-0.12809832
SK-N-BE(2),3.3365521,1.4793159,7.312845,10.636308,-6.471944,2.0623693,8.473945,10.051674,2.8863635,-8.145356,3.882585,14.437047,4.4308105,2.6772802,2.4230776,11.266264
Ci-1,-5.8200536,-13.713622,1.4045757,3.757973,-3.7718706,-12.865727,-9.441631,12.806941,-5.581054,-1.2920581,-0.32968396,-0.53116536,-10.239495,16.83489,-11.115954,20.722845
23132/87,-1.427783,5.026454,-1.1586113,2.540311,-3.3336682,1.1957752,-0.7858217,2.5012648,0.7307028,-5.253394,2.944385,-2.367948,0.8051151,4.852942,-0.059623297,2.8411248
DMS 114,1.6844975,0.76606655,2.5148845,2.8502834,-1.115647,1.5362111,2.6703544,1.6826527,0.7487911,-1.6370595,0.93271697,4.2578297,1.8301125,0.0034442395,1.1901315,1.8867269
KMS-21-BM,-5.7436585,-8.847928,0.67279416,2.6046362,-1.3371783,-7.5554247,-7.040465,8.050325,-6.6272106,-0.17024274,1.8873096,-1.9920552,-8.227625,11.033246,-8.163032,11.936342
U-118MG,-1.688377,-2.289741,4.334755,2.6240363,6.097312,0.218586,4.565687,2.3579972,-2.1638937,4.868015,-1.2090791,9.1010685,-5.14804,-9.589049,-0.6417931,-0.053729046
KMS-18,-6.211917,-12.552257,0.6929189,2.542608,-1.7159177,-10.787424,-8.827053,10.474637,-6.764293,-0.57271975,0.7221005,-2.0294824,-10.534083,14.125268,-10.108124,16.998602
JHUEM-2,0.7943923,0.114270195,2.027416,1.6770289,0.6342094,1.6863704,2.2044394,0.6118619,-0.16281463,0.07889831,0.5879246,3.2385247,0.19045007,-2.3176248,0.59922516,-0.16967387
Calu-1,-2.4639204,-1.333028,2.9206014,1.4400913,4.3732433,-0.82957375,3.157779,1.5423636,-0.6803022,3.4043102,-1.4343046,4.969933,-4.7096667,-5.86205,-0.55607796,1.3528737
A3/Kawakami,-3.2270515,-5.1755047,1.182441,3.1957312,-2.299232,-5.084959,-4.0296173,7.0024652,-3.1717598,-1.0790362,1.8245939,0.33848596,-4.2035937,7.9187603,-4.92327,9.72957
Huh-7,-0.82434887,1.6876969,1.8642384,1.6640439,-2.1114879,1.0733688,0.42546317,1.4172947,0.202291,-2.0385354,0.71845675,0.15282838,1.036636,-0.66415155,1.2697772,2.3963065
IPC-298,-1.524978,-3.0594215,1.9307151,1.4248542,1.0941151,-0.4997356,1.1641178,1.2290125,-1.3837252,2.8471875,0.64757097,3.6838002,-1.3196262,-3.4479444,-1.3309685,0.3257425
HCC1195,-1.46345,1.726724,-0.22156405,0.5149473,0.088535614,-0.4347888,-1.0700827,1.1262064,0.32337186,-1.705305,1.3975552,-2.0804813,-1.271739,1.8294446,-0.62784255,1.6044488
NCI-H1876,2.0440087,4.2832336,3.7779818,9.093032,-6.6133456,4.905686,8.440213,6.089432,0.7842749,-10.898267,4.9904284,8.58923,4.3481965,4.204991,2.8502436,6.751912
RMUG-S,-1.422254,1.6878262,-0.17633295,-0.74835235,1.1994712,-0.024137534,-0.6049122,-0.6786952,0.34538448,-2.4310155,2.1288476,-3.039115,-1.0286638,1.5123974,-0.5697008,0.39880386
TM-31,-0.67534184,-1.1233475,2.9974709,1.7593588,3.2076664,1.1849084,4.0100884,1.1927441,-1.3405128,2.3968444,-0.50824773,5.53307,-2.9620664,-6.180894,0.18134885,-0.30331218
TE-14,-0.3914045,2.0578253,-0.52885056,-0.4772394,-0.47173044,2.016764,0.5084766,-0.70858514,-1.4632633,-3.3055472,2.8277164,-2.839385,-0.21801412,1.7009119,0.7242407,-0.5589726
MDA-MB-157,-0.120002136,-1.0383836,2.9955506,1.7247113,2.5332527,0.29253942,2.7018468,1.3417468,-0.27912664,2.4903007,-0.46980524,5.5120215,-1.7521261,-4.797223,0.092336036,0.05627237
SF767,-0.9198346,1.358626,0.1858907,-0.6307606,0.14593801,0.05341962,-0.36852363,-0.1297498,-0.5293479,-2.244965,2.229875,-2.4565003,-1.0309389,2.2000885,0.08448084,0.93462235
253J-BV,-1.10254,0.6405305,0.4828058,2.0987327,0.7648918,2.426618,3.7571614,-1.9783089,0.42299446,-1.6283789,0.4321823,2.2312703,-0.8970094,-2.6640732,0.56852823,-0.61179674
KMRC-1,-2.102804,-1.4166919,1.4607416,1.3615832,4.007043,1.5869211,4.067816,-1.7800449,-1.3084823,0.95369774,-0.03694573,3.6727345,-3.7307498,-5.9954877,-0.12695007,-1.0487776
CL-11,-1.2753817,2.6451514,0.878612,1.307006,-1.2397588,-0.98553574,-0.02176193,3.3699677,1.5274441,-1.3789588,-0.11349325,0.35984415,-0.7311902,1.6069583,-0.26284504,2.8240554
NCI-H508,-1.6749899,5.029793,-1.0020572,3.5768898,-5.04092,1.6732631,-0.36132473,4.2577834,-0.25392377,-6.808546,3.119266,-2.0939822,1.1971593,6.40828,-0.13348243,4.8398213
CFPAC-1,-2.4089434,1.0230798,0.6303272,0.42044845,1.4963791,-2.0072877,-0.2864537,1.8853056,0.32852873,-0.6721393,0.6445654,-0.9471997,-3.36612,1.0103506,-0.8948293,3.4352424
OE19,-1.658197,5.1627116,-1.0679934,3.0291862,-4.488866,0.9257996,-1.2459146,3.7867155,0.30493826,-6.0047913,2.8561049,-2.5163069,0.91643167,6.2003164,-0.15104717,4.3652086
Kasumi-1,-1.2591468,-8.491034,2.1904035,2.869601,-3.7170935,-8.045034,-7.962346,9.425635,-0.20063525,-1.8383223,-1.2320479,-0.39756012,-4.072499,11.388465,-5.034412,17.229834
HCC78,-2.6444511,0.71299225,0.23749292,0.43972978,1.3785179,-2.158469,-1.6095216,1.9055334,0.47992045,-0.9857277,1.2672194,-2.1482635,-3.1903288,1.8187413,-1.7412841,3.3964388
KNS-81-FD,-1.1689345,-1.2623417,3.993373,2.5735931,4.238101,0.5069747,4.487154,2.263288,-0.9971109,3.5024714,-1.2700061,8.073516,-4.0282536,-7.637973,0.03176439,0.5624675
CHP-212,1.1146076,-0.72813916,3.0903926,2.445801,1.4871901,1.3430086,3.2815886,2.4457316,-0.7969321,1.2999545,0.31832206,6.4967055,-0.71533525,-4.075939,0.552825,0.65583605
OPM-2,-4.117302,-6.674198,0.66273165,2.7041337,-1.6188437,-5.108629,-5.475062,7.193046,-5.3035016,-1.2964873,2.745894,-1.4589608,-5.854108,9.294131,-6.3230987,9.84519
Hs 822.T,-2.4297583,-2.5395,4.373279,2.2617137,8.462342,2.621695,7.2883053,0.042790662,-4.1865163,4.028669,-1.0125278,9.985902,-7.4033704,-12.62038,-0.021276888,-2.076866
Mino,-5.4826875,-14.467138,1.4426688,3.1928318,-3.860504,-13.272668,-10.917084,13.016527,-5.539875,-1.4649111,-0.39508605,-2.003954,-10.483782,18.148773,-11.456189,21.704792
RD,0.20751499,-1.2812802,3.6263795,2.3885562,2.8146505,0.7337425,3.364672,2.2384233,-0.7954765,2.5078223,-0.41876385,6.905437,-1.9436904,-5.6888623,-0.03579318,0.3210212
SF295,-1.5117755,-1.6280363,3.5527155,2.2680843,4.0452356,-0.6856644,3.3007972,2.3896654,-0.67444277,4.2773285,-1.5382215,7.0906672,-3.8125694,-6.7028837,-0.42876855,1.15513
IM95,-1.579107,4.4093475,-1.2775184,2.7137349,-3.983189,1.8189933,-0.36629733,2.7166295,-0.10778354,-5.8653073,3.0363398,-2.5023541,1.0255463,4.885808,-0.06185862,3.0376751
KALS-1,-1.2803106,-1.5301764,4.1462245,2.5194747,4.1274257,-0.4079895,4.169549,2.7922912,-0.6429106,4.3871636,-1.55574,8.085441,-4.0564547,-7.297744,-0.08606198,1.2276433
MCAS,-2.3144302,1.137669,1.0205584,0.5249817,1.0906142,-2.3938692,-0.62702173,2.6160345,0.9632131,-0.3533535,0.37832373,-0.67360485,-3.2352724,0.7909308,-0.99192077,3.6537309
VMRC-RCZ,-1.3805517,0.052137077,1.052625,2.3166094,1.5163041,1.913594,4.045971,-1.887591,0.77868766,-0.98604923,0.02078943,3.3231704,-1.695144,-3.6215289,0.5054433,0.022427525
SW1116,-1.801499,4.5646305,-0.3373256,2.8085592,-3.714919,0.119573325,-0.7082765,4.393401,1.0470897,-4.5611377,1.4532124,-1.2459048,-0.086230285,4.9075084,-0.2647801,4.679645
HCT 116,-0.6831597,1.4613831,0.864462,1.5882262,-0.66532904,-0.70238733,0.36717612,1.6817421,1.2303252,-0.6663048,0.017735332,0.5209144,-0.6747091,0.5390541,-0.36497447,1.8670386
Hs 604.T,-2.1000092,-1.6710284,3.2763972,1.9947114,5.4575624,1.0801803,4.7986507,1.0296879,-2.059559,3.4299102,-1.3836237,7.489908,-5.3905663,-8.466124,0.012272422,-0.19272359
P31/FUJ,-3.0723326,-12.334627,1.8979582,1.9758537,-3.5964231,-12.498667,-12.870766,11.853213,-0.6162009,0.33372352,-3.4896994,-2.6056952,-7.5628347,14.363027,-7.1306458,22.665522
RL,-5.218949,-12.902803,1.9816672,4.9848967,-5.109257,-13.219291,-9.675017,14.146416,-3.6624916,-1.460697,-0.6254397,0.18864484,-8.763431,17.337484,-10.5061865,22.542408
SNU-899,-2.437364,-0.10752106,0.07099906,-1.5227805,2.3407912,-0.7602689,-0.32821655,-0.50095713,-1.4446084,-1.8425883,2.3220081,-3.554201,-3.3459601,1.0588601,-0.61577785,1.541756
OCI-AML-2,-2.7725942,-13.956605,1.7686583,1.1477633,-3.770408,-13.573678,-14.498369,12.395069,-0.84582347,0.19890197,-4.4116335,-3.2497575,-8.704133,16.120214,-7.423955,24.544573
697,-2.7533286,-10.912578,3.5404873,4.974442,-4.4737573,-11.731838,-8.494722,14.435773,-1.395322,-0.5879525,0.042386174,2.1992831,-6.5196257,14.774418,-8.360449,21.225512
HEC-1-A,-1.370667,2.4389791,0.9670221,2.7426977,-0.98254466,-0.570312,0.4694264,1.6058902,2.5508747,-2.148426,0.13122432,0.22855847,-0.8507121,1.1253672,-0.3565256,2.7253683
CMK-11-5,-2.4756496,-9.699397,1.6270984,2.698033,-3.5380676,-8.686832,-8.075059,8.848376,-2.4012115,-1.9570018,-1.3746787,-0.8948902,-4.898171,12.272574,-6.0138435,16.805264
SCC-4,-2.0843523,-1.2182406,1.2316653,-1.8204324,3.7406132,-0.15494546,2.059441,-1.6088018,-2.110052,-0.46030837,1.3086222,-1.3389399,-4.1057396,-1.8428035,0.060556326,0.49399707
RS-5,-2.5495987,-2.4606783,4.4549336,2.4524567,7.864428,1.6873354,6.3507915,1.1575673,-3.318098,4.6044927,-1.4775075,10.084676,-7.180334,-11.916742,-0.14686143,-0.8330092
SLR23,-1.6802444,-0.2377548,1.0186831,1.4788642,2.8826785,2.1240544,4.3031635,-2.2847724,-0.5112733,-0.7214919,0.13170466,2.8993387,-3.0470903,-4.5450687,0.31269467,-1.1539917
SNU-46,-1.193438,-0.54878056,1.5984253,0.49634764,2.5828364,0.5608579,2.3861973,0.07311803,-0.71607924,1.1599706,-0.227911,2.3299892,-2.5496488,-3.6924162,0.028520871,-0.16453527
Mono-Mac-1,-3.193931,-13.343954,1.3257719,0.78389454,-2.7795956,-12.382642,-13.786166,11.131748,-1.6549177,0.662208,-3.6177006,-3.9234607,-8.749768,14.727048,-7.5799317,21.993294
JHH-6,-1.0177382,-0.29505825,1.8872668,1.6965216,2.0440657,0.3185489,2.7272213,1.0765289,0.19753794,1.8236746,-1.0447114,4.0329986,-1.9913106,-4.259639,0.19696353,0.6652674
OCI-M1,-2.228188,-7.980449,1.3439597,2.0825195,-2.3640387,-6.479035,-6.26778,6.597292,-2.8751674,-1.7199992,-0.7048764,-0.6807475,-3.993717,9.360835,-4.838275,12.807182
WM88,-1.4459921,-2.6324015,2.068893,1.7518661,0.68513185,-0.51205796,1.4938416,1.2179832,-0.6437059,2.7694788,0.7132093,3.9098089,-0.9378491,-3.463307,-1.1379502,0.6343216
SNU-489,-1.8326025,-2.369716,4.529326,2.3885264,5.731939,-0.34401312,4.855486,2.7703056,-2.2909348,5.4798017,-1.7147676,9.193877,-5.5957217,-9.119358,-0.41115528,0.563613
EFM-192A,-0.5194527,3.6148427,-0.458614,1.5303388,-2.0952525,-0.71099484,-1.6113694,2.0429091,1.3293061,-3.0052943,1.9967582,-1.3511959,0.83268505,4.855264,-0.21029778,2.548109
ACC-MESO-1,-1.3692752,-0.9645506,3.1079612,1.8319181,3.0080447,-0.50792384,2.7271612,1.3742222,0.61803484,2.7545774,-1.1097705,5.0208535,-2.780145,-5.141918,-0.42197078,1.0532862
OCI-AML-5,-2.892462,-13.075177,1.6959373,1.6171292,-3.2753232,-12.421607,-12.87693,11.693928,-1.4333122,0.23370583,-3.2430043,-2.7778,-8.044695,15.070759,-7.5797276,22.325302
EFM-19,-0.2512629,3.1079237,-0.029516377,2.3503113,-2.900792,-1.7852367,-2.0374982,3.5306246,1.8260792,-2.5912998,1.2743034,-0.06607899,1.075686,5.483492,-0.47890657,4.006412
CW-2,-1.4662755,4.9819417,-1.0584621,3.5302439,-4.829408,2.196876,0.0783162,3.8923903,0.076580346,-6.6443753,2.9565382,-1.9388276,1.2817645,5.5068207,-0.14742741,3.7364337
NCI-H2291,-2.8227258,0.6922905,0.36545712,-0.11722323,2.776565,-0.7052009,-0.092856064,0.29455653,-0.3465218,-1.3976363,1.5970277,-2.2133272,-3.8833175,-0.0062005073,-1.3126088,1.5437033
NCI-H526,1.1219019,3.3234284,3.439896,9.139214,-7.5432205,1.324331,5.558499,8.003647,2.3012521,-9.0768175,3.0382237,8.052758,4.010743,6.3790283,1.4627148,10.2508545
SNU-1272,-2.2283945,-0.35989714,1.1218939,1.8583751,3.1204748,2.4436615,4.734982,-2.2372606,-0.6048187,-0.70323074,0.2748391,2.9728096,-3.4054744,-5.242807,0.19688879,-0.88844615
GA-10,-5.058954,-13.438012,2.8762193,5.730164,-5.447827,-13.678192,-9.624177,15.648103,-3.8174646,-2.0817876,0.025073051,1.2540767,-9.042923,18.199606,-11.007538,23.863121
MHH-NB-11,3.2871196,1.5726492,6.63472,10.068919,-6.49553,2.2043242,7.8326564,9.493958,2.653061,-8.427251,3.7426505,13.136334,4.239638,3.4234095,2.4517617,11.168112
T84,-1.6431302,4.6727757,-0.26361057,2.4479978,-3.5740013,0.011936992,-0.8193126,4.2323217,1.5050669,-4.580232,1.2823235,-1.3383871,0.10139067,4.7211533,0.010276784,4.490043
VMRC-LCD,0.35232002,5.286278,3.0684228,9.58451,-8.196988,1.9513031,6.153447,7.735553,2.9493418,-9.678589,3.1768093,7.538591,4.7022967,6.1201544,2.2595139,10.163625
YD-38,-2.5677774,-0.55319417,0.96396,-1.1609894,2.9586005,-1.2514144,0.51826113,-0.34310454,-1.269664,-0.75662524,1.5403203,-2.2472405,-3.936597,-0.34463978,-0.7391071,1.7550837
Ishikawa (Heraklio) 02 ER-,-0.110199586,2.9591672,-0.46561635,1.1582614,-0.6013898,4.121538,2.4394262,-1.6522745,-1.0491567,-4.5300426,2.178616,-1.7673357,0.63135093,0.7137082,1.1271769,-1.695887
NCO2,-1.962234,-8.250357,1.26609,2.0971718,-2.836313,-6.8481865,-6.7764454,6.9932995,-2.5787451,-2.3988194,-0.68319595,-1.2240055,-4.035193,10.76815,-5.1810107,13.835177
BICR 31,-1.2766638,-0.02661869,0.7662894,-1.481258,2.5006123,0.484714,1.6229105,-1.5415186,-1.3792778,-1.1155411,1.6138161,-1.4922999,-2.1901035,-0.9527417,0.3453012,-0.30093715
HCC2157,-0.083593875,2.3856173,-0.43445885,1.4550889,-1.7845055,0.27378097,-0.68814105,1.0071654,0.7478165,-2.4261599,1.4168547,-0.86065394,1.2469803,3.1191375,-0.0081802,1.4902632
NCI-H226,-2.0117338,-0.784262,2.5767133,1.5055035,3.3418446,-0.3930668,2.7274628,1.0709877,0.1273515,2.2117434,-1.1343552,4.044909,-3.7387094,-4.8225107,-0.37086925,1.1613578
NCI-H838,-0.6550151,-0.0917718,2.2338767,1.2011913,1.46458,0.06813596,1.9576408,0.37167835,1.1139559,1.2340378,-0.7060862,2.9824848,-0.9737712,-2.8702543,0.07911963,0.4249578
SNU-213,-2.9709132,1.479844,0.5017016,0.0013228813,2.2735481,-1.0470954,0.25457835,1.5432541,-0.016391564,-1.7242678,1.4247129,-1.7896065,-3.898617,0.38959336,-0.9443659,2.497464
SNU-685,-0.4550343,-1.3833148,3.46525,1.983359,4.2865415,0.754058,3.9881537,2.1414225,-1.7671242,3.5068784,-0.8015179,7.024966,-3.5812342,-7.346636,0.059177432,-0.24068211
GMS-10,-1.8165026,-1.6765913,3.3643336,1.7530704,4.3925586,-0.2977987,3.729696,1.6778344,-0.96306854,3.792965,-1.5069082,6.277193,-4.4632397,-6.557131,-0.26920313,0.97763807
Hs 746.T,-1.8602282,-1.658199,2.7311125,1.5868531,3.8504725,-1.0171385,2.382664,1.8013035,-0.82658434,3.7573779,-1.3667027,5.041216,-4.0139456,-5.579922,-0.5683888,1.4051406
BICR 16,-1.5547189,-0.74359554,1.4004575,-1.5581613,2.9163487,-0.08280411,1.8284734,-1.4230427,-1.423135,-0.24913494,1.0675998,-0.78946155,-3.0506294,-1.6200445,0.27407923,0.11456452
SIG-M5,-2.5948,-12.266742,1.4956318,1.4136531,-3.195208,-11.365656,-12.17017,10.692275,-1.461405,-0.45835742,-2.8788319,-3.1805341,-7.551511,14.328286,-7.1595993,20.850893
HuH-1,-1.0895324,1.5618685,0.40490893,0.9407269,-1.5111239,1.086889,0.22089212,0.37281507,-0.020718727,-1.6380832,0.7852452,-1.0579338,0.80889344,0.20493019,0.89768726,1.4593741
UOK101,-1.311614,-0.17011443,1.4437741,1.5528691,2.7817936,1.9553245,4.059241,-1.8167117,-0.18073918,-0.12928472,-0.19743827,3.4089758,-2.6159737,-4.7200594,0.3841148,-0.8715325
