,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120
DV-90,-3.6887665,-5.824286,-5.651357,-6.819232,-6.6748743,9.132158,-0.27168918,9.500675,-3.1025877,-2.7634969,-2.68693,4.849462,-4.0356007,-3.2095747,3.2856374,-7.326463,6.9224043,4.719953,3.0486293,3.1190298,3.6815002,-5.5012784,-2.8899944,-3.7782292,-4.493945,-3.8165643,-3.3135138,-5.185927,-4.6234493,-5.951256,2.5683239,-7.7323165,-6.6143737,3.6571605,3.006982,-2.5112755,6.831306,5.2641845,7.458744,4.9603176,-3.0631177,-1.1680719,2.1373827,-5.5390053,-4.9225216,4.424245,4.0083737,4.6167736,5.299889,2.9449894,4.9507585,6.3578067,5.792729,-6.567066,-3.9845138,5.246486,-5.781897,-1.8353798,-7.7132154,-10.097463,4.3212976,8.229159,-7.3031454,-4.006263,5.0091515,-6.045102,6.1121163,-1.5196512,-7.1968837,-1.4763931,3.4512491,3.420185,-1.4787552,1.6188346,-5.283703,4.0296855,-2.8741772,-6.984512,-2.3261003,-3.734787,-6.7252803,0.6964422,-3.0719779,3.3807633,-4.5786495,-3.1766248,1.1575234,-4.5101423,6.1424527,-1.0677012,-1.0110277,-5.7252865,2.4729593,6.9335356,-5.3122888,-4.322882,-4.459527,1.0892769,3.0575461,7.8677926,-4.387867,1.8529387,4.843021,5.489652,6.138887,5.8464413,4.4201746,4.710705,-8.018973,-2.117971,3.9959755,-4.521233,5.763914,-7.075594,-2.87295,-2.2383974,-3.053155,3.1288056,7.2134027,-2.2131789,6.3314786
HK-2 [Human kidney],-4.44903,-7.762461,-7.7380295,-8.682935,-9.229757,12.628066,0.09338408,12.401801,-4.6075945,-3.7259607,-2.9804835,6.706097,-5.236618,-3.6687105,4.1868343,-9.974589,9.559446,6.3012342,3.8200266,3.7039754,5.0118947,-6.955459,-3.8722336,-4.3687406,-6.2157326,-4.325287,-4.2128663,-6.164718,-5.8672185,-7.6855984,3.642313,-10.456082,-8.821621,4.8848104,3.533533,-3.0405138,9.35847,7.013737,9.600071,6.6550975,-3.7859666,-1.7288692,2.619808,-7.2557855,-6.320951,5.7388773,5.405195,5.564812,6.857333,3.909173,6.873307,8.647715,7.989798,-8.8269615,-5.7892647,6.635762,-7.552046,-1.7113212,-10.323475,-14.596038,4.890862,11.067036,-10.247261,-5.8459897,6.119638,-8.40541,8.151715,-2.708249,-10.483752,-2.4009423,4.4602275,5.5055017,-2.4693027,1.9731616,-6.6959763,4.8428173,-4.1413045,-9.598443,-3.479984,-4.5353928,-8.724849,0.91053516,-4.475553,4.4574876,-5.7330713,-4.3195195,1.5010504,-5.4354134,8.249918,-0.8684907,-0.9521968,-7.5625215,3.3562825,9.750339,-6.774214,-5.3683486,-6.504828,2.1644466,4.096762,10.728911,-5.626894,2.407834,6.095493,7.1346526,8.476898,8.156619,6.5473857,5.5089884,-10.43856,-3.035365,5.3410687,-6.2526035,8.012472,-10.008565,-3.6453934,-3.1695995,-3.636032,4.634546,9.081965,-3.3756816,7.852586
KYSE-450,-1.9552997,7.604701,5.9776516,1.5430434,-5.0554004,5.6182117,2.0492806,-0.16703257,0.72240686,2.5100694,-0.45837438,-5.3968225,4.735512,4.819405,0.86395377,5.4657855,-9.270485,-4.0479665,-4.321311,7.297369,-6.590485,8.399978,9.457314,2.2040956,5.6009154,0.46171343,-5.71716,3.8418853,0.38039201,4.958668,-4.2960386,7.773768,3.5161304,-3.2355964,2.5125914,5.0683665,-6.6263156,-7.2923627,-1.2809142,-8.040922,4.706002,5.991507,-6.420323,6.3526053,0.74811625,-5.283271,-2.1974866,-1.0242841,-3.2317765,2.3803494,-5.9329796,-4.988143,-7.6175365,5.6059823,6.4826956,-1.2340543,1.8386631,2.2536392,-4.1798863,-2.2412183,-5.0446444,-6.309958,6.792793,3.4507453,-3.7543328,6.9541736,-4.4073906,-1.7369053,-1.6092403,-2.5128942,-6.0645423,-6.0352097,0.65425676,-3.3731923,2.9605463,-7.9821105,6.289709,5.875395,4.21594,4.2964363,4.4968925,-5.0525856,-1.086924,2.839001,4.569609,7.64595,-4.9367146,-0.5401872,-2.273671,1.468062,3.3279853,4.2073793,1.3640913,-7.2278843,3.2827513,1.273676,5.424968,-2.7256358,-6.5509505,-9.417607,4.066076,-3.1351762,-4.3173857,-6.180139,-4.5534124,-6.440297,-4.6334624,-1.2629095,2.325462,2.7304902,-7.291873,4.2914476,-5.495081,7.3247538,-6.20542,6.8927717,-0.62036985,-5.8385553,-0.6664795,-7.155728,5.9508286
SK-N-MC,-5.8578243,-10.775378,-9.984606,-11.157087,-9.752484,14.796664,0.088943385,15.56745,-4.8506927,-4.280073,-4.4766164,8.444564,-7.988269,-5.3123965,4.349258,-12.700334,12.430452,7.8691454,4.91285,3.7117279,7.846315,-9.113618,-5.3617563,-5.720318,-7.666799,-5.6442027,-5.4332795,-7.931398,-7.791666,-10.144452,4.5863357,-13.468778,-11.355902,5.8196697,4.988395,-4.475901,11.925882,9.599326,12.005249,9.7429495,-6.130095,-2.1095538,4.210843,-9.918476,-8.401484,6.903299,6.698752,7.131448,8.833054,4.7659397,8.70967,10.834989,9.950214,-11.548794,-7.4751606,8.939222,-10.518434,-3.7909532,-9.960379,-17.278435,6.4139934,14.405464,-12.678631,-7.1211967,8.329596,-10.093606,10.205857,-2.7371633,-12.31014,-1.4368992,5.978828,6.8150015,-3.0549698,2.8212826,-8.647141,7.087441,-5.0247865,-11.944356,-3.5653753,-6.2496157,-10.819271,1.005443,-6.4358993,4.7038975,-7.839724,-6.5520406,1.7853662,-7.1256237,10.401086,-1.145603,-1.4811292,-10.075144,3.8013453,12.518822,-8.969752,-6.5364265,-8.120897,2.355941,5.4800625,14.18963,-8.1325245,2.8803658,8.260334,9.755657,11.194956,9.683627,8.358129,7.2900524,-12.957562,-3.4733896,7.3492694,-7.7087855,10.09824,-12.637346,-4.717718,-4.28823,-4.8709993,6.1989007,11.644879,-3.7841096,9.869099
SNU-1076,-4.135762,13.564461,8.724403,0.21709074,-13.329092,12.041331,2.5587842,2.9238372,-0.613461,2.1391845,-0.5500059,-7.3761144,8.730811,7.2396603,3.6624675,7.285438,-15.162073,-5.1821427,-6.18653,14.531484,-12.652626,13.829001,15.975714,2.0318727,8.378814,-0.32010376,-10.185691,4.225013,-0.2743463,7.6801753,-5.951318,12.26168,4.7261143,-3.711228,3.9512753,8.40168,-10.059228,-11.884324,0.014227916,-14.533965,8.44021,8.80798,-11.579233,10.316873,0.9838937,-6.9308777,-2.332249,-0.6281012,-4.390473,5.480146,-9.042787,-6.824074,-11.96112,8.480354,10.4507885,-1.6374928,3.3059788,5.0581455,-13.0521755,-6.5700016,-7.1134806,-8.83324,9.862913,5.4425063,-5.593888,9.909919,-6.251412,-3.4109986,-3.912919,-5.904095,-9.558213,-10.399502,2.1338902,-4.5981264,3.002014,-13.473485,9.991913,8.566063,4.737087,6.478287,5.98316,-7.795795,0.12870526,6.1618915,6.9587016,13.780014,-7.472447,-2.3309565,-2.5339358,0.89063275,4.859189,5.8151164,3.6732626,-11.829493,3.9600492,-0.46961612,8.172316,-3.768754,-11.090223,-15.165074,6.4692144,-4.967556,-6.4263883,-9.867684,-7.5462685,-8.425895,-8.638053,-0.6142287,0.6117381,3.2314177,-12.312124,6.210333,-7.717656,11.695589,-10.709391,11.647796,-2.1654334,-10.21112,0.9449433,-12.9682255,11.418841
COR-L105,-2.1134837,8.850858,6.9555173,1.725033,-7.179257,7.2039633,2.5430963,0.45992067,0.31969926,2.7660027,-0.5172743,-6.370505,5.6814284,5.871868,1.0300367,6.1886334,-10.643938,-4.707855,-5.2317567,8.86033,-7.990826,9.957173,10.951363,2.7141998,6.5039296,0.52471036,-7.097503,4.823246,0.49547088,5.8475747,-4.9871364,8.821293,4.097136,-3.7501385,3.1715305,6.1630836,-7.594065,-8.570316,-0.8643449,-9.410731,5.682375,6.7799673,-7.694781,7.5588083,0.7449021,-6.1830688,-2.6218486,-1.1958135,-3.972496,2.9473815,-6.948456,-5.7004185,-8.824016,6.4586544,7.6173363,-1.4631171,1.9306309,2.7883997,-5.6684713,-3.3214078,-6.148204,-7.2887254,7.8934755,3.5539305,-4.8530655,7.949453,-5.187165,-2.5177143,-2.3654199,-3.1295776,-7.08284,-6.6894717,0.47947204,-3.8051481,3.1758912,-9.584649,7.2262044,6.937661,4.5993905,4.977769,5.223784,-6.0524354,-1.0467558,3.466416,5.4233537,8.986557,-6.067678,-0.54549843,-2.653708,1.3809881,3.832531,4.985431,1.5072892,-8.482466,3.894822,1.7112535,6.3698854,-2.844017,-7.9605393,-10.942467,4.801865,-3.3143382,-5.202975,-7.329207,-5.41535,-7.190963,-5.205942,-1.7429918,2.4221244,3.2797437,-8.324886,5.184631,-6.4472,8.414153,-7.0946665,8.154405,-0.69086355,-6.4596443,-0.49377596,-8.445062,7.0097857
Ku812,-3.9726431,-6.3753667,-6.0940785,-6.644059,-7.5678005,10.20257,-0.026935376,9.806242,-4.0363326,-2.603322,-2.69512,4.6189756,-4.6021767,-3.0861542,2.6690052,-7.5926476,7.400606,5.006627,2.9121375,3.4135926,3.6538856,-4.507923,-3.3766515,-3.1625845,-4.8547187,-3.4349387,-3.4413817,-4.038209,-4.8021765,-6.275021,2.9249442,-7.631065,-6.8990035,3.834517,3.2408564,-2.4510677,6.8973722,5.595836,7.4860334,5.511013,-3.4228382,-1.3653071,2.3867822,-5.692261,-5.220817,4.0487337,4.2058425,4.2233634,5.22395,3.0750823,4.9520526,6.42513,5.7551713,-6.911297,-4.48864,5.1500487,-6.135324,-2.8284988,-5.8312197,-10.726625,3.8655212,8.569955,-7.454637,-4.8329277,4.620883,-5.9026237,6.2246113,-1.9774054,-7.922572,-0.81301045,3.9295745,3.708919,-1.6164228,2.1022344,-5.384821,4.063273,-3.1148283,-7.174112,-2.3151202,-3.398347,-6.544248,0.41762194,-3.7342594,3.0797088,-4.389029,-3.7320328,1.2628244,-4.5829024,6.2770824,-0.68951166,-1.2618431,-6.1647305,2.5569513,7.1350026,-5.456609,-4.480429,-4.75157,1.9418682,3.7164972,7.808521,-5.21188,1.4152726,4.8294005,5.861049,6.5989065,5.9359994,4.891254,4.321092,-8.160733,-2.187904,4.446843,-4.6496572,6.324052,-7.2747293,-2.6208472,-2.6892269,-3.776694,4.4093313,7.5830526,-2.3013291,6.531988
NCI-H2087,-3.4085226,-3.4201026,-4.263001,-5.137346,-7.031511,6.9659023,-0.8034102,7.515999,-1.800999,-2.5895894,-2.4623497,3.9081757,-2.6268187,-3.0765698,3.1566916,-5.333424,4.3628044,3.40403,2.543071,3.460934,2.3288925,-3.4766033,-2.2565622,-3.8503835,-3.25669,-3.711407,-3.3348029,-4.4665313,-3.8487804,-4.900852,2.1882606,-4.8693614,-4.8578725,3.079997,2.683938,-2.019414,4.562475,3.94302,5.047695,3.2102563,-2.661929,-1.407476,1.6775235,-3.922256,-3.5858037,3.723096,3.23306,4.248459,4.2932796,2.9478087,3.4005768,4.6310043,3.5895765,-4.4227815,-2.8384833,3.6036067,-4.5706778,-2.5750353,-6.280641,-7.3947287,4.1098747,5.9874034,-4.8415356,-2.2311203,4.18503,-4.134522,4.6457157,-0.45496607,-4.621289,-1.2468789,2.411858,0.52572495,-0.22696364,2.1046758,-3.959296,2.9691079,-1.9150587,-4.7557745,-1.5312115,-3.3707442,-4.7748394,0.43460077,-2.1856363,1.9702268,-3.3736038,-2.2462487,0.93662125,-4.531986,4.7062683,-1.7479063,-0.8468679,-4.382196,2.7179954,3.9662693,-4.7806983,-4.806908,-3.0358002,0.47183007,2.1830285,4.6381435,-3.9537368,0.93444896,3.7770376,4.091455,4.2403407,3.8600476,1.8581,4.497983,-6.953643,-1.9535558,2.1231275,-3.2482684,3.9875326,-4.145547,-2.6000254,-1.3951946,-3.2936656,1.8977449,5.975492,-1.4979589,6.9732027
MOLT-4,-2.2954826,-5.1130443,-10.388235,-7.8068113,-18.895212,18.082905,0.80063415,13.695444,-10.777992,-6.797101,0.1520263,7.7378726,-1.1121432,-1.4626143,4.9180646,-13.008738,10.324694,8.716972,3.077335,5.8422365,-0.99878925,-3.8439107,-4.0904217,-2.9177277,-8.68953,-2.1092865,-4.5539412,-2.6861725,-4.5845494,-6.844753,5.661271,-10.233367,-10.331852,7.6873593,1.163722,-0.176322,11.330201,4.7943754,9.972028,2.2053173,0.18383725,-3.5739818,0.7775743,-4.4207687,-5.1462803,8.228858,6.8906436,4.618558,4.5138187,3.7732344,9.219527,10.233242,10.458421,-7.9257193,-7.5281916,4.519008,-5.0746145,2.1416876,-18.446915,-22.74793,2.0327835,11.325829,-12.49819,-9.177365,1.9486812,-11.179537,9.068149,-7.5049467,-15.5228,-7.854639,4.256454,6.9509783,-1.4345214,3.0160577,-6.8918715,0.8094081,-6.1341634,-11.046392,-6.744987,-1.0925199,-10.496876,2.4949222,-2.4626596,5.0795674,-3.2851415,-1.5852615,2.6552682,-3.4127715,8.70636,-0.21698269,0.038659606,-6.7401996,5.7152905,9.991138,-6.0734177,-7.571379,-9.725004,6.390466,4.373006,8.57874,-2.8843815,4.1346016,2.8587933,5.499555,7.4416556,13.001788,6.3096194,3.4793565,-12.685309,-6.694382,3.7371178,-6.028721,11.21353,-11.579237,-2.5437288,-3.6718428,-2.7709503,6.249015,9.172749,-5.127595,9.021731
RMUG-S,-5.7218122,-10.733494,-7.7931056,-8.981297,-4.837328,10.8315525,0.2937289,12.7648735,-2.3243504,-2.4227927,-4.860728,7.170337,-9.175802,-5.6880226,2.2836692,-10.459289,11.5001545,6.1951485,4.8899913,0.8505434,10.246947,-8.5429125,-5.669139,-4.498421,-6.4738774,-5.065278,-4.4626875,-6.880215,-6.5503397,-9.272217,3.7780905,-11.877821,-9.134066,4.0708942,4.265023,-5.2426453,9.719191,10.390985,9.523401,11.508421,-7.6939807,-2.1437485,5.4520326,-10.454884,-8.218164,4.741422,4.8747983,5.5698833,8.930273,4.315667,6.8075414,8.840446,8.26188,-10.959137,-7.1787987,7.984442,-10.744472,-6.323017,-1.0011284,-11.354638,6.506378,12.73109,-10.482801,-4.9841,8.750033,-8.228357,8.709044,-0.97140163,-9.611743,0.8025584,5.4976025,6.168807,-4.222417,2.617458,-6.911007,8.039897,-4.5212517,-10.178435,-2.2774293,-6.6803026,-7.8552713,0.12051246,-7.184189,3.358757,-7.379895,-8.636978,1.3864708,-7.1985598,8.589099,-1.1687698,-1.8081533,-9.672495,2.0246205,11.538725,-8.285334,-4.821815,-6.6243086,1.6003021,5.531321,13.177439,-8.757478,1.0436438,8.479227,9.441857,11.006777,6.3166547,8.169298,6.5553403,-10.263643,-1.9098705,8.260168,-7.3318343,8.034672,-11.060421,-3.6458204,-4.3119965,-4.9602876,6.9348297,9.58961,-1.9404309,8.219698
SCC-15,-2.7687016,10.698261,9.311295,2.778223,-7.12601,7.851605,3.2592127,-0.75990206,1.6499269,4.129246,-0.8918701,-8.022683,6.3576717,7.294133,0.8104713,8.379974,-13.634836,-6.128105,-6.5181494,10.31713,-8.47329,12.488097,13.985394,3.4923658,8.765482,0.8239378,-8.550421,6.213313,0.90932775,7.536662,-6.4121146,11.473631,5.5205493,-5.0540094,3.8432713,7.5061946,-10.143635,-10.658851,-2.1947067,-10.828927,6.511844,8.868593,-9.182041,9.273383,0.89006144,-8.454291,-3.5222223,-1.8899765,-4.8635406,3.2883368,-9.1950245,-7.753418,-11.648134,8.392739,9.77576,-1.8291682,2.316869,2.605978,-4.2171564,-2.5650527,-7.9439344,-9.488707,10.569485,5.4438124,-5.531782,10.871685,-6.831373,-2.3405135,-1.9804529,-3.119542,-9.087097,-8.686445,0.45926762,-5.0099816,4.744665,-11.854939,9.379607,8.924077,6.43367,6.260567,6.924251,-7.7739787,-2.0243795,3.6962547,6.73263,10.767732,-7.786336,-0.6348528,-3.5869136,2.1357453,4.991017,6.103705,1.6884815,-10.7335205,5.0015635,2.6996803,8.284188,-4.110947,-9.650018,-13.653534,5.7207475,-5.0109167,-6.3869123,-9.370023,-6.463395,-10.0899,-6.366551,-2.4138772,4.0638037,4.4617414,-10.553668,6.5335464,-8.485617,10.983934,-9.173437,10.259203,-0.8809009,-8.425928,-1.3741932,-10.252954,8.290657
NCI-H2452,-1.7607026,10.115418,5.9396777,1.3290097,-9.764784,8.62254,2.6094906,1.4952272,-2.091141,1.4365231,-0.094326645,-5.9510574,7.28419,6.163868,1.9120753,5.2125163,-10.411543,-3.5306718,-5.775514,10.631011,-10.655198,10.758714,10.741682,2.877794,5.889808,0.44551176,-7.5572,4.827838,0.020943694,6.196888,-4.6294527,8.918695,3.6767437,-2.9330966,2.8046374,7.010129,-6.9586034,-9.603894,-0.20830233,-11.826095,7.131622,6.1623406,-8.284352,8.558,1.166796,-4.7950163,-2.106616,-0.6218434,-4.524255,3.119697,-6.373425,-5.1160054,-7.651789,6.269809,7.5379395,-1.7211715,2.870915,3.9603062,-10.184702,-6.1807485,-5.823607,-6.96422,7.0895896,2.7500439,-6.208049,6.65846,-4.581921,-3.3297412,-4.1790733,-4.8019066,-7.2180505,-6.7070427,1.0846617,-3.5472255,2.5330236,-10.65393,6.9457636,6.7653313,4.2136173,5.6278534,4.80229,-5.5934353,0.7374157,4.1644473,6.186351,10.432984,-5.804805,-0.70081407,-2.166061,1.0981939,3.9099708,5.475793,2.6034074,-8.848469,3.4992461,-0.18179442,5.9201226,-1.9320138,-8.254537,-11.82328,5.866654,-2.6911874,-5.9602246,-7.6825695,-6.406784,-5.3073497,-6.391166,-1.301007,0.71329445,2.2232285,-9.133998,5.3950872,-5.341032,8.214526,-6.913759,8.412785,-0.9415974,-6.453742,0.6439667,-9.430488,8.493173
LS411N,-8.885586,34.795807,27.463778,6.785355,-27.573816,28.411762,10.01239,1.4232627,1.8953993,10.157974,-2.0329769,-24.716179,22.918196,22.904737,4.7718816,24.617535,-43.288254,-17.922222,-20.0451,34.99679,-30.790537,39.66526,43.97454,10.018001,26.279472,2.043029,-27.875595,18.562052,2.683553,23.672363,-19.348478,35.306095,16.153921,-14.94538,12.183086,23.924547,-30.78863,-34.524097,-4.320697,-37.953415,22.252647,26.719847,-29.901743,29.858398,3.3517292,-25.040854,-10.35742,-4.5162234,-15.08309,11.658808,-27.871178,-22.627085,-36.091843,26.678465,30.972101,-5.5650754,8.233829,11.287812,-23.206432,-11.855803,-24.432655,-28.598757,31.142525,14.844375,-18.547735,32.11985,-21.105816,-9.592349,-7.7125697,-12.684309,-28.048048,-27.021914,2.276166,-14.665795,12.758221,-37.750484,29.069963,27.446589,17.803732,19.654615,20.25494,-23.946028,-4.421181,13.219551,20.57663,36.312435,-24.064386,-2.1964872,-9.662295,4.761784,14.98443,19.343426,6.2176385,-33.637894,14.814873,6.1894417,25.273766,-11.602602,-31.22083,-42.862648,18.832031,-14.168354,-20.105968,-29.2741,-22.168768,-29.048754,-21.969936,-6.10277,9.389373,12.720343,-33.66555,19.953053,-25.455944,33.845116,-29.011608,32.886646,-2.985408,-27.025526,-2.6968834,-33.58903,27.655449
NCI-H1836,-2.2948728,8.711769,7.10541,2.07279,-5.6786785,5.878347,2.1532786,-1.0694163,1.3341746,2.639443,-0.23220544,-6.507263,6.0547013,5.640639,0.32020375,6.7056756,-11.128101,-4.7528467,-5.2283893,7.465755,-7.251578,10.255473,11.090324,2.3232648,6.379545,0.64799404,-6.104324,4.8918934,1.4163765,6.354901,-4.7333574,9.242136,4.166308,-3.7554476,2.3744333,5.8299975,-7.8388915,-8.792916,-2.7202768,-9.476265,5.201005,7.109794,-6.961103,7.5157657,0.99615926,-6.4890194,-2.735026,-1.36854,-3.9461598,2.2653372,-6.999612,-6.1625524,-9.153018,7.2544346,7.664626,-1.6436528,2.155731,1.7135993,-3.3238423,-2.328638,-5.9870667,-7.8670225,8.1173525,4.817439,-4.089329,8.538101,-5.2874885,-2.4100182,-1.0482892,-3.2445054,-7.1363196,-7.09332,1.3836522,-3.4009356,3.8231952,-9.102694,7.568826,6.9787855,5.3329844,5.3045125,5.27245,-5.5938396,-1.8583611,3.2930944,5.411561,9.095423,-5.588831,-0.1807081,-3.0489511,1.6584164,4.012774,5.1390834,1.4448589,-8.872463,3.8304033,1.2452159,6.229886,-2.6968355,-7.561147,-11.308981,4.993436,-3.701584,-5.40657,-7.207833,-5.703762,-7.8584995,-5.5094266,-1.4706253,3.0497904,3.1729429,-9.347422,5.097976,-6.516844,8.796963,-7.096186,8.143471,-0.36653775,-6.730221,-1.2667075,-8.224945,6.8707433
MDST8,-4.0039325,22.115433,16.245275,4.132639,-16.785656,17.60439,6.7814918,2.2358375,0.30517584,5.981805,-0.6872115,-15.633517,14.515269,14.652384,2.6021657,13.98577,-26.080492,-11.279867,-13.263235,21.206816,-20.62839,24.703285,26.3026,6.889013,15.769221,1.6724124,-17.374918,12.227658,0.99929786,14.949626,-11.699239,21.104929,9.348415,-9.293785,8.018815,15.107803,-17.989183,-21.940027,-1.3318079,-24.738783,14.165605,15.811938,-18.900042,18.892994,2.5010002,-14.452885,-6.942235,-2.676212,-10.714599,7.2303376,-16.514177,-13.520963,-20.85525,15.948069,18.701454,-3.276712,4.836447,9.462549,-17.04753,-9.069336,-15.785636,-17.895344,18.388706,7.9761,-13.34463,19.13641,-12.929743,-6.698228,-4.808378,-7.5910716,-17.233364,-16.397505,1.2196072,-8.976846,7.4917583,-23.563675,17.38745,17.1172,10.8146515,12.451175,12.432536,-14.205179,-0.9300662,8.395998,13.157564,23.329432,-14.795217,-0.7172347,-6.91971,2.7302277,9.120395,12.967195,3.5770466,-20.400633,9.608664,4.125939,15.013254,-6.3515644,-20.150093,-26.912945,12.97454,-6.7009335,-13.241319,-17.733585,-14.829374,-16.356384,-14.021839,-4.434915,5.2908177,7.380396,-21.032007,13.346725,-15.175682,20.039724,-17.240974,19.811588,-0.75882983,-14.945696,-1.2151604,-20.706665,16.78681
PrEC LH,-4.399245,-7.3619137,-7.0837593,-8.261892,-8.892248,11.814259,-0.09356139,11.952404,-4.3663383,-3.4550006,-3.019574,6.2663407,-5.057324,-3.5762546,4.296557,-9.283313,8.871204,5.9268923,3.644296,3.8684468,4.585192,-6.665101,-3.4709795,-4.305556,-5.7177467,-4.3547697,-4.1366606,-6.1281657,-5.7970376,-7.3171234,3.276545,-9.82981,-8.396714,4.5378876,3.5643666,-2.7838607,8.6649065,6.5898833,9.381426,6.208322,-3.513642,-1.4651854,2.4301097,-6.857899,-6.0852427,5.472601,5.1942496,5.4762053,6.5716395,3.7241876,6.229973,8.0808115,7.420986,-8.291916,-5.286021,6.3955083,-7.1577706,-1.6174097,-10.123974,-13.376917,4.785924,10.43158,-9.541862,-5.3392534,5.9344735,-7.9235215,7.730995,-2.2765062,-9.89996,-2.0744429,4.1499715,4.9847856,-2.3463297,1.7471328,-6.508559,4.519621,-3.8532887,-8.962121,-3.2188563,-4.41349,-8.220615,0.7087168,-3.9311926,4.3481607,-5.369086,-3.9831607,1.3110083,-5.4277606,7.6929183,-0.7995175,-0.9415472,-7.245876,3.2785847,9.107912,-6.4199147,-5.0830193,-5.8426366,1.8001084,3.7506022,10.058634,-5.276039,2.233378,5.7753725,6.7800074,8.056113,7.6003556,6.0515947,5.4155664,-9.927164,-2.7962186,4.969954,-5.8659887,7.4527583,-9.216347,-3.527764,-2.8781974,-3.588307,4.0909986,8.737651,-3.1466472,7.53249
KP-N-SI9s,-1.7250707,0.8696503,-1.3511182,-2.9064107,-5.9963217,4.154685,-1.1566098,3.6819563,-2.0037076,-2.2714472,-0.5245448,0.8641174,1.5540946,-0.69995874,2.420374,-2.0368335,-0.3412621,1.6964521,0.5740626,4.0736613,-2.920428,0.28736877,1.4303529,-2.3660738,-0.8304486,-2.114753,-2.0052972,-1.9466785,-1.6269003,-0.8995143,0.80754066,-0.36290643,-2.0750847,1.8894621,1.1802807,0.28268945,1.0424137,-0.5717193,2.281281,-2.1215801,0.72265506,-0.06081449,-0.97225845,0.45100915,-1.0631169,2.2071445,1.8044208,2.6266203,0.7969657,1.4886324,0.93973905,1.480454,0.89406544,-0.28358904,0.3906176,1.178402,-0.48436856,-0.6031014,-7.3844876,-4.7756634,1.736643,0.99303895,-1.15765,-0.029378392,1.0208435,-1.146411,1.7307422,-0.9973353,-2.2171323,-2.2832012,0.31358984,-2.1007102,1.9651213,0.9080839,-2.0826604,-0.54560757,0.24187653,-1.2556186,-0.8602251,-0.09787147,-2.5951052,0.6123254,0.87201893,1.49436,-0.33417758,2.0093,0.42698956,-1.8401664,1.8630558,-1.2963206,-0.23214641,-0.6424014,2.3718278,-0.8331675,-1.8219302,-3.6406026,-0.44359604,0.05865456,-0.539662,-0.7996355,0.1827915,0.85361636,0.30102113,0.5693009,0.052996807,1.8432769,-1.2712845,2.3912816,-4.2059846,-1.4312822,-1.9249835,-0.34159762,1.5132216,0.12262344,-2.1260946,0.7853717,-1.6633462,-1.4597738,3.651786,-2.2727506,5.141339
HCC1395,-4.6210113,-7.971267,-7.8836093,-8.887789,-9.36077,12.889719,0.09406742,12.657701,-4.6576495,-3.7759829,-3.112545,6.8592577,-5.423845,-3.8126085,4.2801585,-10.17142,9.79128,6.419783,3.9535933,3.7586663,5.210278,-7.131131,-3.980213,-4.4624825,-6.344804,-4.4529634,-4.3105645,-6.3271866,-5.999616,-7.877378,3.7212553,-10.693578,-8.96159,4.966362,3.635901,-3.1915612,9.555526,7.2443542,9.78981,6.875241,-3.941898,-1.7850085,2.7319705,-7.4858212,-6.5075774,5.820823,5.520301,5.683736,7.0585785,4.0590887,6.993704,8.8224125,8.16778,-9.066698,-5.940176,6.8042493,-7.7636223,-1.8140861,-10.358828,-14.801628,5.0506573,11.318386,-10.441793,-5.90092,6.325905,-8.550987,8.338686,-2.682033,-10.66891,-2.4059262,4.5863843,5.6225095,-2.5548117,2.0518558,-6.8439913,5.024456,-4.239358,-9.787177,-3.5269654,-4.7020793,-8.852968,0.8929884,-4.6007113,4.570678,-5.912174,-4.490605,1.512312,-5.637185,8.423534,-0.9142531,-1.021326,-7.7891307,3.4120352,9.968949,-6.97395,-5.4707646,-6.6098356,2.2070503,4.2063437,10.9962635,-5.8050485,2.4063427,6.297338,7.347635,8.693479,8.265474,6.6905713,5.6916723,-10.650875,-3.072192,5.533375,-6.426299,8.149007,-10.241684,-3.715972,-3.2606704,-3.7877727,4.795635,9.27894,-3.4326627,8.0560875
