,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120
NCI-H28,-5.1243553,-4.631089,-16.750896,-14.539859,14.648911,-9.522278,3.047277,3.1271243,-12.832904,-8.837754,-1.1877434,7.8667006,-22.126791,1.2876351,10.380361,8.618288,3.6868951,13.148298,13.051896,17.83664,4.164693,-9.85513,24.604666,-19.562134,8.4792795,-7.826605,-4.5532,-9.97674,-16.878277,-26.866367,-13.900065,11.425486,17.986998,-13.076892,0.9289411,-15.201612,-6.878513,6.0575247,4.2266707,23.090223,2.510777,-2.962605,-10.2075405,7.349077,5.41008,19.804033,4.440943,-15.220719,-15.308499,1.4957542,20.587517,-9.7923975,13.398581,-5.2874966,29.827967,10.939455,0.60670316,0.40590477,-15.730909,-9.66184,18.42504,8.034427,3.4945178,0.84853095,-13.234436,4.5021963,-14.198165,-15.001812,6.7388086,5.5822372,14.461474,17.016644,1.9756203,18.697227,5.149826,3.8724914,3.9692974,-18.916246,-4.588945,-15.655689,15.073685,13.515439,-0.34774065,-7.6463256,4.203105,12.035265,-19.436436,0.65398395,-1.08544,-11.368927,-2.5230901,-15.59609,-2.6250453,-2.4856064,9.048089,24.702429,-9.020876,-9.22641,-6.9154844,18.07849,5.0312815,-6.474444,7.0208254,19.231884,19.47666,0.8311514,20.697264,-9.725248,-11.00133,-9.617242,1.1451254,9.670148,-21.362339,-26.67522,-1.5238086,7.953256,-22.922308,17.6777,12.459081,6.464713,12.961398
SW948,2.770306,-3.7181857,5.7512164,-4.0710673,-14.089916,17.392082,-9.522849,4.5731225,11.508565,8.004634,-12.273168,-1.7502829,12.259595,4.0927153,5.118753,-3.3140175,1.9940091,-9.670877,-9.007297,-10.525203,-9.78966,8.265725,-15.253452,14.999797,5.5756226,-2.1326945,3.3048975,3.0088387,7.1573267,6.1724615,6.9252753,-4.0169935,-15.375917,13.120124,-4.5028267,15.98785,-11.116459,7.1433415,-12.38803,-13.203377,4.9997125,12.394845,10.632071,-11.507324,-9.108672,-16.0227,3.1518142,6.3541527,6.693074,-11.7924795,-10.2942095,13.396918,2.4785857,13.292873,-12.910494,-14.568274,10.446461,-12.270967,3.0839832,7.9442434,-19.49597,-10.967238,-6.04135,7.906432,9.719943,7.7941194,16.556154,15.572827,-13.181758,-9.7119055,-17.674694,-10.467697,9.794219,-13.607015,-12.562265,4.2207947,0.2354042,12.321371,-7.279672,-0.006962631,-13.201691,-17.906849,4.87244,0.7961616,4.568544,-14.515366,11.969088,4.6988773,-5.7667646,13.147285,-4.5114937,13.125947,0.07432699,-0.38967174,-2.202022,-13.511774,12.388332,5.4299455,-6.514339,-9.528766,5.5385237,10.197821,-8.351111,-11.79118,-5.2299843,7.6035104,-8.824326,8.484713,16.457657,-12.16857,8.773537,-8.024759,12.654596,12.894603,6.7847824,-17.06727,21.381384,-13.288186,-2.82143,-12.752796,-14.445075
ABC-1,-0.7812421,0.6222972,-1.288875,-2.1968794,0.024561219,0.8885956,-0.3288354,0.5152278,0.4425466,-1.3752301,-1.5101422,1.6182376,-1.7664491,-0.532672,2.3174171,1.5262984,-0.4558441,1.2329394,1.3432783,1.7855568,0.7678076,0.76495045,1.3146926,-1.5789568,-0.050083816,-0.25383747,0.35498056,-1.219924,-2.124854,-2.8192782,-0.7487822,1.7333349,1.1979371,0.51814723,-0.7067264,-0.21621695,-2.1817522,1.7215568,-0.8150763,1.8456881,-0.44219404,1.5170968,-0.35476863,-0.8083569,0.48109162,0.4726406,-0.10504501,-1.1886107,-1.3873467,-0.7920368,2.289495,0.8014102,2.5018206,0.84785104,2.3415775,-0.6331617,1.3863239,-1.7821213,-1.5942962,-0.27326193,-0.18888746,-0.037994497,-0.5568829,0.1376345,-1.2655346,1.8284917,-0.3572278,0.26754218,-0.7879184,-0.83660686,-0.60978335,2.0557258,0.9246494,0.6031681,-1.2105889,-0.07323165,-0.91063327,-1.8324087,-0.8259693,-0.40228197,-0.2736944,-0.030514501,-0.5300309,-1.2336476,-0.31289527,1.2022189,-1.714863,0.77228165,0.49344778,-0.42392313,-0.04385495,-0.73060113,-0.0073010847,-0.4758328,0.05743634,2.3253274,0.7050068,0.5399391,0.065535635,1.8291911,-0.08024597,-0.71652675,-0.62525266,1.8499278,1.7106913,-0.061550178,2.705656,0.1666094,0.7221762,-2.6435976,0.9336355,0.7770371,-1.5217807,-2.342381,-0.42424667,-0.37390357,-0.9243901,1.1029027,1.4237655,-0.9589662,-0.16587846
HL-60,-5.3281827,-4.757591,-17.390873,-15.206905,15.125909,-9.784271,3.1537333,3.3154776,-13.223454,-9.279797,-1.3906298,8.261751,-23.063759,1.2423023,10.971445,9.132771,3.7498844,13.791965,13.629418,18.628796,4.418636,-10.056951,25.609056,-20.43784,8.745998,-8.1192255,-4.6931095,-10.453048,-17.630573,-28.065382,-14.467153,12.004648,18.710909,-13.417445,0.867205,-15.793962,-7.38213,6.3813024,4.2823815,24.052706,2.4773936,-2.9433067,-10.599905,7.55897,5.650998,20.488447,4.520038,-15.809611,-15.988313,1.5261269,21.546007,-10.079215,14.08514,-5.4705434,31.0794,11.251966,0.7631643,0.23452647,-16.354837,-10.03107,19.098562,8.339187,3.556415,0.82212925,-13.847651,4.7921314,-14.704875,-15.398242,6.863878,5.6830883,14.920694,17.834187,2.1020627,19.417856,5.2467923,3.9988258,3.9761834,-19.8015,-4.8556814,-16.227873,15.523636,13.945462,-0.39226985,-8.015369,4.3598385,12.654977,-20.26722,0.6548649,-0.99332947,-11.83945,-2.5811841,-16.15382,-2.6614678,-2.5874722,9.327964,25.731138,-9.211757,-9.471895,-7.1526265,18.936277,5.147238,-6.7941914,7.2392564,20.138826,20.275795,0.8476796,21.676813,-10.038084,-11.34574,-10.17293,1.2742718,10.06704,-22.31711,-27.808167,-1.6557567,8.205303,-23.822926,18.383177,12.910452,6.6057677,13.361609
SW1417,4.977728,-6.3534675,8.784709,-8.043668,-25.91207,33.336777,-17.208612,7.5234604,21.279442,14.257108,-22.722193,-2.6672175,23.75575,7.269302,9.9465685,-6.798866,2.637738,-20.112019,-16.345503,-20.403595,-18.102009,15.786673,-29.277601,27.705166,10.767623,-2.657244,8.134134,6.3951883,12.114231,13.380053,12.688933,-6.5997086,-29.051535,24.42026,-9.163574,29.994608,-21.177204,12.5618,-22.97131,-24.668196,9.667211,23.029549,20.21193,-22.50695,-16.32434,-30.141712,4.812972,13.366724,13.508325,-21.963345,-19.503464,25.05591,5.471922,24.278467,-24.417479,-27.213507,19.276077,-23.30523,5.470855,16.440754,-36.82794,-19.42077,-11.819505,13.247712,17.648434,14.506638,31.3598,29.441944,-24.661955,-17.841398,-33.7457,-19.895645,18.603672,-26.029495,-25.212887,7.0355225,0.20810713,23.048727,-13.838667,0.88704157,-26.06461,-33.730057,8.308203,2.1020126,7.805418,-28.12857,22.418041,8.449049,-10.032827,24.577787,-7.632118,24.197062,0.60419047,-0.2818375,-5.375299,-25.608559,23.06652,10.234754,-11.572838,-18.067726,9.011342,18.906134,-16.20636,-21.855892,-10.861914,13.106632,-17.794754,16.703123,31.976017,-23.125872,15.9096575,-14.635632,23.897623,24.641182,12.276054,-32.93878,40.57215,-25.24713,-5.8339944,-24.11226,-27.419765
BFTC-909,5.550722,-6.3613386,9.618269,-6.6695447,-24.047573,30.606344,-16.261913,7.035888,19.45995,12.45194,-20.994856,-2.2580123,21.31423,7.0968647,7.9860272,-6.906434,3.2525892,-17.637114,-16.238169,-18.3193,-16.352316,14.333305,-26.99008,26.177853,9.061364,-2.4772835,6.248457,3.5720158,11.4322815,11.225768,11.790131,-7.0842633,-26.970171,22.29926,-7.660303,28.14124,-18.958324,11.18319,-21.090424,-22.53384,8.706409,21.622086,18.245304,-19.938408,-15.9242325,-27.431192,5.232162,10.706972,12.865373,-19.513205,-17.451946,23.135412,4.3625145,21.376963,-23.32635,-25.143274,18.438288,-20.437674,4.438205,13.528975,-34.710827,-18.376495,-10.109848,13.072878,16.269918,12.909876,28.95581,26.580847,-22.72903,-15.716122,-31.025505,-18.069586,16.42788,-23.569565,-22.37594,6.772938,-0.28138885,21.535275,-12.7832985,1.0906152,-23.401772,-30.373335,8.1760845,0.656717,7.762003,-24.143475,20.446262,7.914489,-10.072366,21.620062,-7.730763,21.786308,0.18639103,-0.57777804,-3.9371495,-22.967016,20.902794,9.450977,-11.324013,-16.14686,7.322585,17.522123,-15.125046,-19.906889,-7.924254,12.051172,-16.023706,14.647857,29.571499,-20.77885,15.323129,-13.102044,22.42628,22.363518,12.482382,-29.047813,36.957523,-23.206545,-5.3973856,-21.97753,-24.842262
EC-GI-10,6.471271,-7.745426,11.822203,-7.6728334,-28.404472,35.46869,-19.34632,9.229454,23.713408,15.631399,-24.96007,-3.962526,25.127062,8.940608,8.675483,-7.6570854,4.5535874,-20.779345,-18.863918,-22.043743,-19.63563,17.103298,-31.133759,31.08759,10.743352,-3.7225778,7.0186386,4.566871,14.485162,12.728528,14.952213,-8.442578,-31.42955,27.391062,-8.712709,32.7509,-22.179388,12.810255,-24.969067,-26.471521,10.353221,24.881203,21.891294,-22.505558,-19.076801,-31.9169,6.079354,12.122117,15.34332,-23.400625,-20.787148,27.266218,5.2817416,25.899874,-27.44271,-29.27411,21.054934,-24.04149,6.961776,16.22117,-40.301754,-22.60549,-11.341673,16.041695,19.763948,14.826674,33.500816,31.365969,-26.70731,-18.946291,-36.364162,-21.090794,19.175665,-27.71917,-25.336426,8.643904,0.052890405,25.376423,-14.023425,0.73807395,-27.034718,-36.137646,10.48816,1.890866,9.072645,-29.251873,24.513565,8.341417,-12.121274,25.630236,-9.485994,26.012587,-0.9885669,-1.2428559,-4.618046,-27.557758,24.773909,11.170637,-13.4419155,-19.25772,10.404427,20.762495,-17.236677,-23.45328,-10.36659,14.770743,-19.488335,16.94739,34.11139,-24.69831,18.193325,-15.621648,26.353966,26.617073,14.744094,-34.436127,43.606976,-27.77379,-7.0461063,-25.7562,-29.034399
COR-L51,-4.9588137,-4.6343822,-16.31483,-14.133428,14.377347,-9.421377,2.9670126,3.033821,-12.6357765,-8.581004,-1.0922196,7.5840487,-21.668428,1.361324,10.035656,8.330961,3.7187636,12.886208,12.679949,17.455626,4.010082,-9.759012,24.096687,-19.051369,8.370153,-7.7047434,-4.5481105,-9.762168,-16.389313,-26.277878,-13.558495,11.0593405,17.639215,-12.867913,0.9946714,-14.823512,-6.600331,5.7837005,4.172542,22.596125,2.4949217,-2.9975972,-10.002155,7.3222694,5.222253,19.44323,4.398864,-14.975119,-14.980199,1.5148219,20.058828,-9.688559,12.956439,-5.2437377,29.154333,10.805568,0.5376295,0.54193586,-15.383274,-9.453899,18.081661,7.833066,3.5186405,0.86887467,-12.88191,4.2641535,-13.956493,-14.812197,6.709299,5.560888,14.224358,16.562098,1.8862302,18.324793,5.2006493,3.8775787,4.000509,-18.438116,-4.4862094,-15.386212,14.876912,13.249635,-0.26355022,-7.5136666,4.1994433,11.781817,-18.960857,0.5874635,-1.1560014,-11.136503,-2.5418818,-15.2931595,-2.6257622,-2.3838017,8.947388,24.14857,-8.921055,-9.105357,-6.8572054,17.62988,4.994628,-6.2763557,6.9548407,18.765678,19.054688,0.8463546,20.139238,-9.586895,-10.839176,-9.263264,1.1033558,9.455351,-20.876644,-26.058964,-1.4094219,7.856543,-22.408094,17.28031,12.1860485,6.45018,12.7276125
Calu-3,3.0081983,-3.3897598,5.3197103,-4.1848207,-15.110564,19.045637,-9.924953,4.59812,12.036962,7.6461864,-12.839037,-1.059552,13.763068,3.7708385,5.3954916,-3.669033,1.1623971,-11.1541,-9.498876,-11.29934,-10.0108385,9.006917,-16.8243,16.093542,5.265582,-1.4027209,4.4768033,3.107964,6.7339673,7.770349,7.36542,-3.7258759,-16.716415,13.733589,-5.2179847,17.27688,-12.04823,7.5130277,-13.293469,-14.216676,5.1197715,13.365617,11.566485,-12.769816,-9.335424,-17.243923,2.7905536,7.6250153,7.480595,-12.243173,-10.862963,14.349885,3.2294667,13.593449,-14.291542,-15.755935,11.131876,-13.168263,2.6434896,9.043171,-21.499119,-11.087266,-6.9282737,7.414144,10.219609,8.41258,18.197489,16.589731,-14.175266,-10.128619,-19.415432,-11.062241,10.166443,-14.977605,-14.32781,3.7926273,-0.27280283,13.4186535,-7.6803675,0.8778494,-14.890434,-19.26346,4.6294904,0.73631465,4.1938567,-15.245413,12.968257,4.956279,-5.569595,13.748529,-4.42759,13.954025,0.54522455,-0.32109454,-3.0274096,-14.432701,13.215865,5.942459,-6.1444225,-10.225866,4.750805,10.713081,-9.586367,-12.468883,-5.689589,7.4075465,-9.919522,9.631483,18.569613,-12.726082,9.493691,-8.221337,13.867198,14.239027,7.1687326,-18.474041,23.072454,-14.473698,-3.0519004,-13.884239,-15.657099
SK-MES-1,3.0243058,-3.626396,5.1362457,-4.8889375,-15.695116,20.075619,-10.571837,4.3293076,13.144314,8.38753,-13.9094095,-1.3742371,14.376885,4.3338203,5.827042,-4.177955,1.4158214,-12.105188,-9.8834715,-12.227782,-11.009374,9.772636,-17.566835,16.726652,5.91104,-1.3115649,5.1379766,3.430467,7.182568,7.9796085,7.8875365,-3.5202427,-17.377043,15.0280905,-5.677494,18.107832,-12.628273,7.2780294,-13.845649,-14.539329,5.5250797,13.920625,12.52774,-13.408577,-9.826743,-18.217302,2.7394638,7.8619647,8.378534,-13.22822,-11.599034,15.206484,3.5784123,14.616401,-14.704448,-16.549751,11.481668,-13.962548,3.5650795,10.170873,-22.34613,-11.91239,-6.9136662,7.799894,10.433413,8.831105,18.873775,17.871294,-15.009571,-10.4859705,-20.542042,-11.772838,11.114061,-15.98965,-15.469898,4.048553,-0.3367046,13.703152,-8.09958,0.8833194,-15.824074,-20.337671,4.9919677,1.1587156,4.4549108,-16.754019,13.611995,5.053,-5.846958,14.543071,-4.598138,14.382783,0.18533516,-0.06765947,-3.502189,-15.475173,14.135707,6.4021215,-7.0982428,-10.712985,5.1533384,11.212268,-10.062132,-13.012657,-6.8029146,7.8679566,-10.984225,10.116422,19.4125,-14.326064,9.751829,-8.644759,14.398143,14.831353,7.3250246,-19.915306,24.546032,-15.592903,-3.6170769,-14.709091,-16.634504
MEG-01,-2.9410932,-1.0951822,-8.1420555,-7.4541464,4.651031,-1.9951823,0.93868726,1.4350263,-3.9166877,-3.8113136,-1.8209561,4.178329,-8.03316,-0.20441106,5.571858,4.157442,0.37489605,4.7566633,6.000333,6.69477,1.4822919,-2.662206,8.929344,-8.051555,2.8472645,-2.935505,-0.45557225,-3.6270123,-7.6005335,-10.93799,-5.360397,5.8982873,6.5963497,-3.9497733,-1.2062271,-5.450873,-4.558702,4.5249085,0.37486994,9.029398,0.9888069,0.27114606,-3.1142714,1.0360291,2.5033562,6.248364,1.308934,-4.9275947,-6.1398,-0.79366153,8.314939,-2.4145772,7.097149,-0.43007696,12.199175,2.8554065,1.136501,-2.0152378,-6.4882393,-2.6978962,5.8438377,2.7256467,0.13044375,0.42887315,-5.498457,3.5742414,-4.474214,-4.0411563,1.1665567,1.034905,4.00595,7.1436033,2.1622026,5.742777,-0.22656484,0.8867541,0.63567764,-7.753514,-2.2679725,-5.999735,4.4607997,4.161542,-0.81343204,-3.4094093,0.97055346,3.587605,-7.6926947,1.6134658,0.059277676,-3.3855371,-0.41093773,-5.476402,-0.48419937,-0.62095934,2.2224889,9.738887,-2.109745,-2.705718,-2.3006,7.2557573,1.9686737,-2.763779,1.5795872,7.458663,7.078088,0.3756312,9.0368185,-2.7366657,-2.9043832,-6.3098884,0.92424643,3.7771006,-8.08879,-10.428349,-1.0919778,1.1121494,-7.9884534,6.019409,5.6066337,0.7976209,3.9331093
OVMANA,8.257649,-9.495782,15.257513,-10.468603,-36.524723,44.85206,-24.739199,12.558736,30.971403,19.97064,-32.171444,-6.0865364,31.6903,11.50522,11.487178,-9.049184,5.9801383,-26.423872,-23.280064,-27.600927,-24.647125,22.714476,-39.367165,39.256687,13.987011,-5.43141,9.581863,6.1408577,18.28041,15.279335,19.12939,-10.12089,-39.001297,35.812634,-10.902393,41.06347,-28.890081,16.636393,-32.4696,-33.4699,13.1294,32.027,28.015299,-28.61424,-24.229427,-40.236023,7.3423505,14.9520035,19.12795,-30.622082,-26.209742,35.061424,7.711784,33.718678,-34.050232,-37.397346,26.793299,-31.167923,9.991049,20.567722,-50.776405,-29.074549,-14.629991,20.53236,25.353148,19.478842,41.72377,40.15368,-33.97512,-25.173023,-46.087463,-26.015354,24.521488,-34.913685,-31.605202,10.94671,0.2684339,31.68277,-17.342976,0.75019175,-34.39438,-46.12372,13.181593,2.656611,11.079237,-37.477272,30.271517,10.134122,-15.089594,33.04419,-11.697235,33.405636,-2.1930223,-2.3921037,-5.625888,-34.8222,31.921854,14.698618,-16.248837,-24.431301,14.298104,25.782854,-21.784674,-29.275019,-13.845756,18.939243,-24.106653,21.58293,43.266254,-32.180527,23.121765,-20.09454,32.751347,33.872223,18.437326,-43.876186,54.897713,-34.84571,-8.963144,-32.99851,-36.934643
SK-MEL-30,4.697261,-6.4258947,8.561265,-6.5080986,-23.537687,30.494717,-16.053934,6.647525,19.50289,12.798941,-21.323277,-1.7235329,21.122005,7.0363264,7.629997,-6.6962376,2.865019,-17.235851,-15.679393,-18.418457,-16.984222,13.330896,-26.653734,25.996996,7.6862984,-2.4034104,5.9786606,4.364561,11.7070875,11.575923,12.542409,-7.702979,-26.841501,22.017042,-8.162544,28.198572,-18.22575,10.991192,-20.657085,-22.33792,8.203107,20.833958,18.379486,-19.913008,-15.4112835,-27.934921,4.9453487,10.775476,12.743409,-18.700907,-17.748405,22.630335,3.7953317,21.520794,-22.872747,-25.003819,17.700949,-20.612495,4.139358,14.446264,-34.525623,-18.52092,-9.995805,12.474223,15.908083,12.812195,28.979929,26.456514,-22.599258,-15.159977,-31.065357,-17.889273,16.698551,-24.17766,-22.684248,6.864026,-0.42743805,21.342758,-12.50173,1.134166,-23.360315,-30.204268,8.671215,0.21450695,7.6232634,-24.255363,21.049461,8.560987,-9.840827,21.653904,-7.8391795,21.749569,0.63682914,1.0622458,-4.6062665,-22.86536,21.243992,9.635114,-11.560053,-15.843362,7.635598,17.447498,-15.181963,-19.91935,-8.324922,11.87547,-16.098894,14.99681,29.346098,-20.625574,14.753514,-12.59883,22.671066,21.87339,12.059914,-29.25689,36.902893,-23.611116,-5.035255,-21.713253,-24.71967
SNU-283,-3.793011,-3.7980611,-12.541438,-10.869278,11.131854,-7.3302317,2.3483474,2.2664204,-10.009572,-6.417928,-0.55591065,5.754756,-16.487917,1.1757624,7.6248226,6.0771165,2.8936574,9.639346,9.494844,13.382796,2.8707278,-7.694233,18.402712,-14.486665,6.9138856,-5.980373,-3.547515,-7.444476,-12.395889,-20.013327,-10.390116,8.450115,13.449404,-10.061433,1.0048735,-11.392456,-5.050917,4.440558,3.3848875,17.133484,2.1994798,-2.3459496,-7.6881623,5.8302364,3.8463194,14.997889,3.6027024,-11.350948,-11.457014,0.97698,15.123368,-7.48402,9.698002,-4.0806274,22.167585,8.476001,0.42024538,0.62416315,-11.793926,-7.2213817,13.85462,5.9870467,2.7771633,0.92025715,-9.691842,3.097888,-10.695848,-11.58913,5.3060393,4.3857665,11.096036,12.456037,1.4040964,13.936969,3.976605,3.0905917,3.3040454,-13.81147,-3.446413,-11.966517,11.6826105,10.172673,-0.13982089,-5.6070743,3.379144,8.702769,-14.573405,0.28396252,-1.2325445,-8.505366,-2.0740159,-11.764888,-2.0081816,-1.9702322,6.9689765,18.359098,-7.024461,-7.240269,-5.4576273,13.153869,3.8242347,-4.602584,5.379521,14.081487,14.736037,0.71618384,15.244222,-7.485939,-8.377097,-6.8593807,0.84170306,7.085792,-15.679245,-19.863178,-1.0000867,6.014398,-17.04525,13.368519,9.547097,4.9595127,9.773671
NCI-H1105,-4.8718443,-4.39277,-15.911784,-13.803178,13.925242,-9.06705,2.9048293,2.9697263,-12.1819105,-8.412235,-1.1252855,7.473718,-21.046453,1.2242521,9.839049,8.180779,3.509948,12.533153,12.40734,16.965408,3.9635456,-9.373313,23.416609,-18.597813,8.03197,-7.4330873,-4.34439,-9.511158,-16.035286,-25.56227,-13.191086,10.844636,17.137188,-12.411725,0.89618367,-14.428744,-6.517625,5.7357717,4.008259,21.976454,2.364697,-2.819812,-9.712762,7.001481,5.1332684,18.835869,4.2232723,-14.496593,-14.553986,1.4214349,19.572836,-9.316864,12.709591,-5.033075,28.365076,10.403283,0.5719056,0.40239966,-14.953507,-9.185644,17.511621,7.6164412,3.3304472,0.8249864,-12.588839,4.2584925,-13.514378,-14.268225,6.4095283,5.313028,13.741213,16.183077,1.8572853,17.762161,4.9190035,3.6783533,3.754963,-17.99379,-4.3403144,-14.871253,14.349479,12.864838,-0.32799083,-7.281894,3.9806597,11.464079,-18.479862,0.61515445,-1.0521518,-10.816218,-2.41032,-14.843849,-2.515411,-2.3584602,8.596226,23.49419,-8.579692,-8.766984,-6.574757,17.187845,4.777952,-6.1661406,6.65941,18.287865,18.520615,0.77663225,19.674957,-9.249802,-10.456049,-9.13725,1.0819792,9.210341,-20.302603,-25.360542,-1.4565935,7.5690975,-21.789557,16.799936,11.850958,6.1534786,12.325841
SK-MEL-1,2.7763286,-3.5058444,4.9704957,-4.445993,-14.164337,18.567308,-9.315587,3.9682555,11.211882,7.878962,-12.266179,-1.0720417,13.1341305,3.8359802,5.97853,-3.6471794,1.417199,-10.691029,-9.154034,-11.106219,-9.667615,8.361383,-16.444342,15.229576,6.2790165,-1.5259047,4.0930696,4.0205245,6.6272545,7.665237,6.5425496,-3.991724,-16.306244,12.805062,-5.242002,16.518616,-11.644604,7.4244237,-12.418152,-14.004373,5.3990293,12.770265,10.7188425,-12.710927,-8.898633,-16.730818,2.7610326,7.542739,7.0357203,-11.9705105,-10.994322,13.7779665,2.9075885,13.468898,-13.261161,-14.992328,10.847609,-13.009578,2.0921965,8.682442,-20.35177,-10.217761,-6.649365,7.1969714,9.772704,7.958319,17.538378,15.876709,-13.385125,-9.841679,-18.363483,-11.154639,10.536026,-14.139067,-13.933391,3.9219618,0.3535479,13.073683,-8.151319,0.41579065,-14.477685,-18.328337,4.375266,0.85835177,4.436501,-15.227683,12.3632345,5.1358724,-5.5266914,13.654816,-4.198105,13.261287,1.1293074,0.045442976,-2.6015034,-13.908796,12.549359,5.585411,-6.220803,-9.993567,4.639576,10.598195,-8.924369,-12.321865,-5.320823,7.1581874,-9.175729,9.267533,17.539568,-12.252273,8.598505,-8.186836,13.276847,13.355168,6.7944827,-17.875837,22.498379,-13.649419,-2.6329038,-13.129035,-15.119431
MJ,-3.850786,-3.461766,-12.056593,-10.723091,10.704829,-7.1086583,2.1544049,2.5654726,-9.427438,-6.7579966,-1.3859273,5.661543,-16.62392,1.0906051,7.7456636,6.9287424,3.0144784,10.379791,9.627024,13.551067,3.0706496,-7.086791,18.557684,-14.52988,6.358742,-6.2186995,-3.5501795,-7.4940605,-12.611513,-20.473627,-10.0926075,8.389492,13.682948,-9.369598,0.7744114,-11.382235,-5.215344,4.419116,2.7288532,17.354769,1.5749098,-2.0602038,-7.3953547,5.534138,3.8743794,14.891763,3.192267,-11.9871855,-11.467385,0.9634039,15.603577,-7.208449,10.126421,-3.747732,22.386648,8.080575,0.45096913,-0.024542175,-11.704249,-7.347584,13.799258,5.5761776,2.6553402,1.1029568,-9.676866,3.5754263,-10.792245,-11.095234,4.9870358,3.969594,10.650477,12.900018,1.4436955,14.277521,4.2705607,2.8188179,2.980161,-14.247343,-3.390766,-11.597473,11.445353,9.815707,-0.15900399,-6.1171308,3.0316339,9.474692,-14.664907,0.53935164,-0.6739992,-8.4151325,-2.0772069,-11.648395,-2.2510688,-2.2026641,7.030382,18.645615,-6.515585,-6.5287156,-5.2861586,13.767572,3.8792536,-4.769067,5.2362633,14.628003,14.4428215,0.89115775,15.731413,-7.2338343,-8.307631,-7.490787,1.096534,7.2313166,-16.249899,-20.099442,-1.0442412,5.972037,-17.117943,13.282317,9.352755,4.767095,9.632385
NCI-H727,-1.5322859,-0.48690045,-3.1275024,-4.0670347,1.7936265,-0.8092607,-0.27280208,1.4459321,-1.9733691,-2.0201309,-1.7278394,2.0846639,-4.147681,-0.0027615651,3.4960983,2.7951636,0.6390769,2.8990374,2.3817265,4.260052,0.55055976,-0.76762974,4.214565,-3.6657717,2.149361,-2.4416947,-0.31849387,-2.2720096,-3.8989162,-6.2912617,-2.36062,2.6944962,3.5408812,-1.5456618,0.41775048,-2.498584,-2.688552,1.8936276,-0.58600473,4.261034,0.07952671,1.1739901,-1.1268219,0.5278889,1.2849271,3.075272,0.45811772,-3.6544003,-4.1372943,-0.8535226,4.3002944,-0.43154594,3.8581665,0.53349376,6.3613887,1.055287,1.096061,-1.5750433,-3.3271816,-1.5069597,2.4026742,0.6141764,0.34093598,0.532689,-2.0938642,2.5000596,-2.220939,-2.110596,0.73680747,-0.35214958,2.0610628,3.6715477,1.7061682,3.4193664,0.70035416,0.6845087,0.7845894,-3.397416,-1.6250489,-2.6925812,2.5346253,1.6175513,-0.4858777,-2.4083104,0.55950767,2.7260365,-4.6517735,0.99919844,0.43169984,-1.2809482,-0.4915923,-2.2075481,-0.9550971,-1.4914163,2.1865354,5.3921576,-0.53276217,-0.7073582,-0.69062215,3.7088628,1.1784354,-1.1592946,0.56509304,4.309498,4.248843,0.6667717,5.2345314,-1.1243902,-1.4797338,-3.1505194,1.2260058,1.4445157,-4.129126,-5.8365602,-0.32994062,0.7073458,-4.09468,3.6598766,3.740639,-0.07139881,1.6711036
